max_drawdown_log,drawdown_percentage,win_rate,average_win,average_loss,expected_value_per_trade,total_log_return,compounded_return,equity_multiplier,equity_trough,equity_peak,return_std,annualized_sharpe_stocks,annualized_sharpe_crypto,pearson_ic,spearman_ic,seed,model,lag
-0.07334752383729995,-0.07072217229306155,0.03416856492027335,0.013960294674021595,-0.0003104699540188193,0.00017714159363632019,0.07776515960634456,0.08086879720896056,1.0808687972089606,-0.05032708061342767,0.08264561091512182,0.005672222150802464,0.49575555168380786,0.5966418988083665,0.22690652703051553,0.07982763966757044,426588,MLP,4
-0.04060510716777342,-0.03979176556072572,0.04100227790432802,0.007171260004610169,-0.00022942398775119835,7.402091398571418e-05,0.03249518123972855,0.033028915213282994,1.033028915213283,-0.03295230964996624,0.03349568157331208,0.0025809435568485183,0.45527751981458064,0.5479265799128865,0.07984726329305618,0.09233523714122231,807238,MLP,4
-0.14357140258129936,-0.1337410551457805,0.34851936218678814,0.006475730705878202,-0.0037801864069553354,-0.00020580071615002504,-0.09034651438986088,-0.0863854501732737,0.9136145498267263,-0.14348137540274977,0.008385572433719402,0.00870268864666467,-0.37539951388285553,-0.45179338489316234,0.21521829320111382,0.03524837100054749,247280,MLP,4
-0.33656723504031716,-0.2857821385049266,0.14350797266514806,0.006511870280373097,-0.0019101319786736677,-0.0007015075086965697,-0.3079617963177941,-0.2650566049833547,0.7349433950166453,-0.33656723504031716,0.0,0.00716721425544177,-1.5537538112075349,-1.8699430012452207,-0.136328306175677,0.0060284294358514115,589528,MLP,4
-0.3860512282856796,-0.3202642969064068,0.1776765375854214,0.007570875874982741,-0.002403312014478475,-0.0006311328450525641,-0.27706731897807557,-0.2419965326259086,0.7580034673740914,-0.31231044995117463,0.07374077833450496,0.008591762357902257,-1.1661080574822456,-1.403411264420273,-0.07360691110150806,0.0013838693648831578,705597,MLP,4
-0.25021096045270275,-0.221363495765579,0.2255125284738041,0.007627858828474131,-0.0027042572514853684,-0.00037423562980885253,-0.16428944148608654,-0.1515036037230757,0.8484963962769243,-0.25021096045270275,0.0,0.008715578761034706,-0.6816307456072876,-0.8203427293229398,0.10761536196115458,0.034029139020245826,649587,MLP,4
-0.2528736987343322,-0.22343404310666504,0.05239179954441914,0.007328782636066791,-0.0008799915061868495,-0.00044991905682048556,-0.19751446594419322,-0.17923173264610526,0.8207682673538947,-0.2103614933425371,0.042512205391795066,0.006221473107324559,-1.147998791206841,-1.3816167590841533,-0.2424853376101377,-0.013674717861728736,625032,MLP,4
-0.14502538272882556,-0.1349996632368956,0.05466970387243736,0.010630348679632936,-0.0007931482291424985,-0.00016862903595204202,-0.07402814678294642,-0.07135444491144527,0.9286455550885547,-0.14475272151045615,0.0002726612183694063,0.00653273640224598,-0.4097674837762793,-0.4931552430624874,0.053760457162359415,0.06773792828067617,339493,MLP,4
-0.16972346917760225,-0.15610185181785408,0.16400911161731208,0.008681396497145739,-0.0017178015966881773,-1.2238355786031632e-05,-0.005372638190067974,-0.005358231381910605,0.9946417686180894,-0.16972346917760225,0.00701538982788194,0.007960294059675715,-0.024405866635148286,-0.029372465042097957,0.02610277708713265,0.03096134370824669,552964,MLP,4
-0.025739607189376863,-0.02541116750380057,0.03416856492027335,0.016101846833081725,-0.00020422322593344037,0.00035293178747254476,0.15493705470044716,0.1675844648381346,1.1675844648381346,-0.021789372544129194,0.1666632712093156,0.005136926477181676,1.0906557571766045,1.312604406946029,0.27303499672218284,0.09114513752852227,164496,MLP,4
-0.0964621786790423,-0.09195575961703961,0.02050113895216401,0.009153142536148783,-0.0003316295874193556,-0.00013718095618447352,-0.06022243976498387,-0.0584449290000042,0.9415550709999958,-0.0896979637769455,0.006764214902096808,0.004974798391113082,-0.4377423961459766,-0.5268230553110114,-0.15720455945115944,-0.028208345802793505,160422,MLP,4
-0.44578108797872396,-0.3596760686741085,0.30296127562642367,0.005723689377634417,-0.0038908418283485208,-0.0009780111896338722,-0.42934691224926996,-0.34906592699623185,0.6509340730037682,-0.4293469122492686,0.016434175729455377,0.008704059791089475,-1.783701708845298,-2.1466853388904696,-0.05813783731671035,0.007505060573256076,220778,MLP,4
-0.17385713017439908,-0.159583040693958,0.14578587699316628,0.00897656297631988,-0.0016322960100717842,-8.567419884384243e-05,-0.03761097329244691,-0.036912465204294476,0.9630875347957055,-0.17385713017439908,0.0,0.008041199976057846,-0.16913343127175617,-0.2035521160443132,0.04328646957371307,0.03946715269587004,655322,MLP,4
-0.10485024966373395,-0.09954064341826241,0.05239179954441914,0.007078639618227793,-0.0005748274458981584,-0.0001738485336546575,-0.07631950627439468,-0.07347986973218901,0.926520130267811,-0.09975299400284593,0.005097255660888016,0.004340453465097455,-0.6358229473608321,-0.7652130355995556,0.07727322908864019,0.017150985149692086,960036,MLP,4
-0.15953167205206822,-0.14745703481636585,0.19362186788154898,0.006724271166476922,-0.001998190639100775,-0.0003093312917793528,-0.13579643709113615,-0.12697967104043928,0.8730203289595607,-0.15944164487351864,9.0027178549588e-05,0.007169080063272843,-0.6849528783794071,-0.8243409167330832,0.11310580947088812,-0.037477625192543905,205327,MLP,4
-0.11141964187516859,-0.10543672605770682,0.05239179954441914,0.012361972948093707,-0.000554180083779107,0.000122520416751815,0.053786462954046675,0.055259241153404304,1.0552592411534043,-0.11141964187516859,0.05478696328763025,0.0062931348556542,0.3090592151814902,0.3719528230471868,0.14697956870331874,0.01698544112286593,434988,MLP,4
-0.079656426343576,-0.07656644066504559,0.04100227790432802,0.013233894950814548,-0.00025298084161786186,0.000300011787684606,0.13170517479354207,0.14077194136019577,1.1407719413601958,-0.02087351302621088,0.13270567512712558,0.00571352848311758,0.8335548685336376,1.0031834395675443,0.20984642557383174,0.1033403553192399,648678,MLP,4
