Date,cumulative_log_return
2019-01-02,
2019-01-03,-0.10492424394769939
2019-01-04,-0.06312075796252437
2019-01-07,-0.06534930879318024
2019-01-08,-0.04646529376035913
2019-01-09,-0.0296266422603364
2019-01-10,-0.02643526680031849
2019-01-11,-0.036301805984259694
2019-01-14,-0.051453006060318884
2019-01-15,-0.03119272708711396
2019-01-16,-0.019050562111859293
2019-01-17,-0.01313043789237156
2019-01-18,-0.0069896203489761
2019-01-22,-0.0296918249826974
2019-01-23,-0.02565547744406471
2019-01-24,-0.03361332398312733
2019-01-25,-0.0010133663262501535
2019-01-28,-0.010311532193944206
2019-01-29,-0.020729980725429975
2019-01-30,0.045370873461129335
2019-01-31,0.05254647490243691
2019-02-01,0.05302705542820618
2019-02-04,0.08103595773388239
2019-02-05,0.09800077933788032
2019-02-06,0.09834522160737214
2019-02-07,0.07922417374226454
2019-02-08,0.08039857730161426
2019-02-11,0.0746309365705713
2019-02-12,0.08321123132084951
2019-02-13,0.07904765410187764
2019-02-14,0.08268462510465868
2019-02-15,0.08045724718761971
2019-02-19,0.0834451374659273
2019-02-20,0.08985988833487424
2019-02-21,0.08420554022646698
2019-02-22,0.09530923494371324
2019-02-25,0.10256724732362876
2019-02-26,0.1031412109331038
2019-02-27,0.10623390839863056
2019-02-28,0.09634952295545007
2019-03-01,0.10680558878304369
2019-03-04,0.11182262507728735
2019-03-05,0.11000110113052397
2019-03-06,0.10423058714359668
2019-03-07,0.09258822711409165
2019-03-08,0.09496226253389572
2019-03-11,0.12901801329616092
2019-03-12,0.14019103027833424
2019-03-13,0.1446032069006149
2019-03-14,0.15565828335921417
2019-03-15,0.1685829332871891
2019-03-18,0.17873956047331907
2019-03-19,0.1707834304369502
2019-03-20,0.17948383842924764
2019-03-21,0.2156519531675487
2019-03-22,0.19472635332159483
2019-03-25,0.18256180031523384
2019-03-26,0.17217609088599284
2019-03-27,0.18112972555164042
2019-03-28,0.18245550799665544
2019-03-29,0.1889519033817133
2019-04-01,0.19572035485864614
2019-04-02,0.21015227591574748
2019-04-03,0.21698387685715304
2019-04-04,0.21872301371617509
2019-04-05,0.22539492896315316
2019-04-08,0.2410085813549312
2019-04-09,0.2380052255758156
2019-04-10,0.2436035317811749
2019-04-11,0.23524493449509354
2019-04-12,0.23484233043567881
2019-04-15,0.23665124556486017
2019-04-16,0.23675144839928475
2019-04-17,0.2560373888074188
2019-04-18,0.2596246204414232
2019-04-22,0.2629057692493171
2019-04-23,0.2772260870026022
2019-04-24,0.27568285248920343
2019-04-25,0.26656606204201383
2019-04-26,0.2617807278861286
2019-04-29,0.26329692086291345
2019-04-30,0.24385292360541033
2019-05-01,0.2917719820086231
2019-05-02,0.28524295428693147
2019-05-03,0.2975975338533545
2019-05-06,0.28203409358470344
2019-05-07,0.2547073053297715
2019-05-08,0.2549045102721914
2019-05-09,0.24410217342223817
2019-05-10,0.23015172349635948
2019-05-13,0.17027486303301176
2019-05-14,0.1859811459782823
2019-05-15,0.19788942411733634
2019-05-16,0.1934798152526409
2019-05-17,0.18778166794055773
2019-05-20,0.15601263567072898
2019-05-21,0.17500205480135067
2019-05-22,0.15431812573006187
2019-05-23,0.13710100170276895
2019-05-24,0.13325306131148462
2019-05-28,0.12910963196570968
2019-05-29,0.1243292565123797
2019-05-30,0.1295023418218375
2019-05-31,0.11122071187934868
2019-06-03,0.10105891997062466
2019-06-04,0.136989587752117
2019-06-05,0.1530038886061731
2019-06-06,0.167578981305045
2019-06-07,0.19384804723119187
2019-06-10,0.20654663930663242
2019-06-11,0.2180595778756933
2019-06-12,0.21487182140280225
2019-06-13,0.21466582093565467
2019-06-14,0.20737701645930118
2019-06-17,0.21332545323505503
2019-06-18,0.2365719447120207
2019-06-19,0.23364499940857097
2019-06-20,0.24164848788029492
2019-06-21,0.23823361484463312
2019-06-24,0.2372267523410594
2019-06-25,0.22195313812387774
2019-06-26,0.2433517610375544
2019-06-27,0.2430511826255941
2019-06-28,0.23389769335685529
2019-07-01,0.25207215057289023
2019-07-02,0.2579100490472279
2019-07-03,0.26616260063752284
2019-07-05,0.26528157104932726
2019-07-08,0.24445199237275173
2019-07-09,0.2505331190171214
2019-07-10,0.26037297771435997
2019-07-11,0.2530641044462154
2019-07-12,0.2607177014346713
2019-07-15,0.2700686557498222
2019-07-16,0.266602824522558
2019-07-17,0.26096341140268864
2019-07-18,0.27225912054398416
2019-07-19,0.2572190159962422
2019-07-22,0.27981589495965764
2019-07-23,0.287603252260086
2019-07-24,0.28678857443576344
2019-07-25,0.2788502926717453
2019-07-26,0.2823220291887085
2019-07-29,0.2916173894504741
2019-07-30,0.287315610309419
2019-07-31,0.30751479478056565
2019-08-01,0.2856380262027409
2019-08-02,0.2642526168756292
2019-08-05,0.2104850311278197
2019-08-06,0.22923853637524516
2019-08-07,0.23954046901677684
2019-08-08,0.2613568141234812
2019-08-09,0.2530822214868076
2019-08-12,0.25054144704926573
2019-08-13,0.2920177129110839
2019-08-14,0.26180049150075035
2019-08-15,0.2568070358474168
2019-08-16,0.2801275707555879
2019-08-19,0.29859979029978856
2019-08-20,0.29864733697273405
2019-08-21,0.30942751547640635
2019-08-22,0.3085807379698693
2019-08-23,0.2612580267559905
2019-08-26,0.28007913530346107
2019-08-27,0.26873110374654674
2019-08-28,0.2754189163583578
2019-08-29,0.29220929393750916
2019-08-30,0.290916361364042
2019-09-03,0.276245688669444
2019-09-04,0.29307004250117696
2019-09-05,0.3124329831580317
2019-09-06,0.31233904044959404
2019-09-09,0.3165972484157109
2019-09-10,0.3283409700668405
2019-09-11,0.3596410633697391
2019-09-12,0.3574022319177441
2019-09-13,0.33775656162099565
2019-09-16,0.34299994473673934
2019-09-17,0.34663139294043877
2019-09-18,0.3559669903558218
2019-09-19,0.34780882302885185
2019-09-20,0.3330826697554108
2019-09-23,0.3376193863176127
2019-09-24,0.3328529625507426
2019-09-25,0.3481254096293349
2019-09-26,0.3429545331606989
2019-09-27,0.3380765641703736
2019-09-30,0.36133916113849107
2019-10-01,0.3641035326534481
2019-10-02,0.3387160443673545
2019-10-03,0.3471748449283436
2019-10-04,0.3748209140697667
2019-10-07,0.37504146158388973
2019-10-08,0.3632572589128733
2019-10-09,0.374909096889128
2019-10-10,0.3882975594480329
2019-10-11,0.41454810509411066
2019-10-14,0.4131076982815238
2019-10-15,0.41077339766396603
2019-10-16,0.40672816865474504
2019-10-17,0.41060337336616515
2019-10-18,0.4153945933054959
2019-10-21,0.43258869750811746
2019-10-22,0.43029908531419947
2019-10-23,0.44362882152365346
2019-10-24,0.44527242254136423
2019-10-25,0.45751339262726587
2019-10-28,0.4674807865494084
2019-10-29,0.44408100437260467
2019-10-30,0.44395779713175854
2019-10-31,0.4663154235918161
2019-11-01,0.49430096116006395
2019-11-04,0.5008468415272183
2019-11-05,0.4994088589188457
2019-11-06,0.49983663842794224
2019-11-07,0.5113116954544572
2019-11-08,0.5140448145325727
2019-11-11,0.5219323054893539
2019-11-12,0.5210166621127601
2019-11-13,0.5305527008076445
2019-11-14,0.5236089816154545
2019-11-15,0.5354183477639967
2019-11-18,0.5404480688492863
2019-11-19,0.5374107336415501
2019-11-20,0.525701031767722
2019-11-21,0.521207336513442
2019-11-22,0.5203294243781076
2019-11-25,0.5377108593549269
2019-11-26,0.5298715677787134
2019-11-27,0.5432145046656625
2019-11-29,0.5410089209604307
2019-12-02,0.5293796930908807
2019-12-03,0.5113889944669041
2019-12-04,0.520176378255782
2019-12-05,0.5347407607319172
2019-12-06,0.5538727051784735
2019-12-09,0.5397737043000777
2019-12-10,0.545601018172531
2019-12-11,0.5540945135830637
2019-12-12,0.5566395611160311
2019-12-13,0.5701413548061276
2019-12-16,0.5871143963803873
2019-12-17,0.5890774512080141
2019-12-18,0.5866853707141959
2019-12-19,0.5876858047419504
2019-12-20,0.5856124544413395
2019-12-23,0.6017989348511006
2019-12-24,0.6027492362605371
2019-12-26,0.622395533173687
2019-12-27,0.6220156287249856
2019-12-30,0.627933399916691
2019-12-31,0.6352133320752889
2020-01-02,0.657773304997431
2020-01-03,0.6480033463916786
2020-01-06,0.6559403784355502
2020-01-07,0.6512262720581075
2020-01-08,0.6671842944067881
2020-01-09,0.6882028723680853
2020-01-10,0.690461044006907
2020-01-13,0.7116002410356121
2020-01-14,0.6980050047551161
2020-01-15,0.6937102050071959
2020-01-16,0.7061588395379785
2020-01-17,0.7171689836419
2020-01-21,0.7103692702270812
2020-01-22,0.7139323043819696
2020-01-23,0.7187364248489287
2020-01-24,0.7158505273197355
2020-01-27,0.6860043496568324
2020-01-28,0.7139009664999167
2020-01-29,0.7346172317529338
2020-01-30,0.7331673180549738
2020-01-31,0.6878153090884598
2020-02-03,0.6850650757753951
2020-02-04,0.7175455368537347
2020-02-05,0.7256668026144824
2020-02-06,0.7372959096445366
2020-02-07,0.7236097975019056
2020-02-10,0.7283481843797364
2020-02-11,0.7222969412639375
2020-02-12,0.7457668400106914
2020-02-13,0.7386203918564695
2020-02-14,0.7388666997462754
2020-02-18,0.7203865938426746
2020-02-19,0.7347649323428951
2020-02-20,0.7244533328242553
2020-02-21,0.7015580280812572
2020-02-24,0.6528926192715638
2020-02-25,0.6184335235640259
2020-02-26,0.6341727824173957
2020-02-27,0.5665701050813818
2020-02-28,0.5659849949036464
2020-03-02,0.6550032289085537
2020-03-03,0.622728938188359
2020-03-04,0.6680694593704497
2020-03-05,0.6350948772508453
2020-03-06,0.6217257629141923
2020-03-09,0.5393305302015654
2020-03-10,0.6088768991667268
2020-03-11,0.5735283332480248
2020-03-12,0.4695510928502924
2020-03-13,0.5827084176420025
2020-03-16,0.44500055932475435
2020-03-17,0.4880313063177524
2020-03-18,0.4632466788260188
2020-03-19,0.4555550397296435
2020-03-20,0.38996476710322137
2020-03-23,0.3684917601170761
2020-03-24,0.46409785705997075
2020-03-25,0.4585737516541193
2020-03-26,0.5098588295531932
2020-03-27,0.4675750830869343
2020-03-30,0.49571346837056884
2020-03-31,0.49367068021651894
2020-04-01,0.43961862080415637
2020-04-02,0.45616750569805253
2020-04-03,0.44169200121776653
2020-04-06,0.5253322033216024
2020-04-07,0.5136822687059914
2020-04-08,0.5389549260211921
2020-04-09,0.5461448246541125
2020-04-13,0.5655823448614448
2020-04-14,0.6148515439231317
2020-04-15,0.6056825941204322
2020-04-16,0.6135965128010779
2020-04-17,0.5999354384042381
2020-04-20,0.5789600508388557
2020-04-21,0.5475615115156907
2020-04-22,0.5759583571593807
2020-04-23,0.5720754152504273
2020-04-24,0.6005361236417763
2020-04-27,0.6012427973345615
2020-04-28,0.5849006623689772
2020-04-29,0.6172177227519549
2020-04-30,0.6380945745706996
2020-05-01,0.6218641955364936
2020-05-04,0.6359139477790117
2020-05-05,0.650811031612037
2020-05-06,0.6610757463808459
2020-05-07,0.6713672876982586
2020-05-08,0.694890030256762
2020-05-11,0.7105031709511613
2020-05-12,0.6990087949986088
2020-05-13,0.686861329312674
2020-05-14,0.6929858650977327
2020-05-15,0.6870562373535551
2020-05-18,0.7103440303859903
2020-05-19,0.7045492798373103
2020-05-20,0.7238103226333226
2020-05-21,0.716327243640682
2020-05-22,0.7227446770714763
2020-05-26,0.7159483389197319
2020-05-27,0.7202955621591234
2020-05-28,0.7207356701299958
2020-05-29,0.7197611045078234
2020-06-01,0.7319842888640191
2020-06-02,0.7366032536909919
2020-06-03,0.7420929822289275
2020-06-04,0.7334433559420455
2020-06-05,0.7615266225176627
2020-06-08,0.7674215288798494
2020-06-09,0.7985112625953694
2020-06-10,0.8239132767013939
2020-06-11,0.7747121158431232
2020-06-12,0.7833086094733095
2020-06-15,0.7955997427775254
2020-06-16,0.8217569723207876
2020-06-17,0.8203641643596709
2020-06-18,0.82076264061044
2020-06-19,0.8150315592098507
2020-06-22,0.840858935682371
2020-06-23,0.8619792230935004
2020-06-24,0.8441694601886875
2020-06-25,0.857357427455447
2020-06-26,0.8261496914552775
2020-06-29,0.8489348728709865
2020-06-30,0.8572479557393788
2020-07-01,0.8553545174997574
2020-07-02,0.8553545174997574
2020-07-06,0.8817533465811667
2020-07-07,0.8786455457862421
2020-07-08,0.9016685942435632
2020-07-09,0.9059597208148102
2020-07-10,0.9077075187481181
2020-07-13,0.9030836431031228
2020-07-14,0.9194967591874561
2020-07-15,0.9263501951834123
2020-07-16,0.9139689924585306
2020-07-17,0.9119466658671258
2020-07-20,0.9328018359141947
2020-07-21,0.9189038991586123
2020-07-22,0.9217091974161717
2020-07-23,0.87512448808944
2020-07-24,0.8726440476510997
2020-07-27,0.8960678987191604
2020-07-28,0.8795038119552339
2020-07-29,0.8984908994241363
2020-07-30,0.9105184496579759
2020-07-31,1.010081961224715
2020-08-03,1.0349672738824327
2020-08-04,1.0416230929211685
2020-08-05,1.045241337845264
2020-08-06,1.0795357620986832
2020-08-07,1.0565377885739475
2020-08-10,1.0709677529490587
2020-08-11,1.040776655983222
