Date,cumulative_log_return
2019-01-01,
2019-01-02,0.025657066653892002
2019-01-03,-0.0017652551522999715
2019-01-04,0.0036870764626204533
2019-01-05,0.00043558921368713754
2019-01-06,0.058882678268593835
2019-01-07,0.04619797771120737
2019-01-08,0.04758813248189142
2019-01-09,0.048691134516268164
2019-01-10,-0.04376814797671358
2019-01-11,-0.041476377867622816
2019-01-12,-0.04857006279910969
2019-01-13,-0.07860949459000466
2019-01-14,-0.036421392997061375
2019-01-15,-0.056969956369608
2019-01-16,-0.0502906549680624
2019-01-17,-0.04386616938773358
2019-01-18,-0.04951598540746538
2019-01-19,-0.030364276348727515
2019-01-20,-0.06517323711764256
2019-01-21,-0.07213468102129816
2019-01-22,-0.0641841504648255
2019-01-23,-0.06959582230427408
2019-01-24,-0.06521439119876504
2019-01-25,-0.06551981146830954
2019-01-26,-0.06477154833834398
2019-01-27,-0.06991866014154802
2019-01-28,-0.1021042232906968
2019-01-29,-0.10856034995176778
2019-01-30,-0.09758156698081422
2019-01-31,-0.10575817383115726
2019-02-01,-0.09707579129750599
2019-02-02,-0.0876263131717323
2019-02-03,-0.10396075140618066
2019-02-04,-0.10536455271872214
2019-02-05,-0.10328431019376438
2019-02-06,-0.11857200394385714
2019-02-07,-0.12276858724469975
2019-02-08,-0.047074651150543545
2019-02-09,-0.04586905014410725
2019-02-10,-0.0407111502177564
2019-02-11,-0.052091498379738255
2019-02-12,-0.05069518786652871
2019-02-13,-0.056585731527398764
2019-02-14,-0.06077660511057026
2019-02-15,-0.05969064228798082
2019-02-16,-0.05721448494314352
2019-02-17,-0.04515222122401852
2019-02-18,0.018609160607770292
2019-02-19,0.026591115709681645
2019-02-20,0.03986088080817751
2019-02-21,0.028368990525848403
2019-02-22,0.041286441882320446
2019-02-23,0.07491733474537199
2019-02-24,-0.008647233459921466
2019-02-25,0.01014121368605636
2019-02-26,0.0028158144062455648
2019-02-27,0.0019565352479880005
2019-02-28,0.002926719137834155
2019-03-01,0.004170719878549889
2019-03-02,0.005421703882106499
2019-03-03,0.0009506973331934176
2019-03-04,-0.02155561676370432
2019-03-05,0.013658015249450983
2019-03-06,0.015598354012391624
2019-03-07,0.017528319038211393
2019-03-08,0.014878044326920303
2019-03-09,0.030691855037767724
2019-03-10,0.02773190465295272
2019-03-11,0.01592736925810634
2019-03-12,0.0169329394061819
2019-03-13,0.01630883388248172
2019-03-14,0.020816991347384572
2019-03-15,0.03008546437908244
2019-03-16,0.0520136032955385
2019-03-17,0.04619318616688872
2019-03-18,0.04799972884725712
2019-03-19,0.057546767121216647
2019-03-20,0.061539124067449436
2019-03-21,0.04721072227711076
2019-03-22,0.04587992705391031
2019-03-23,0.04882247418500896
2019-03-24,0.04543249520538595
2019-03-25,0.030630499429948443
2019-03-26,0.036168972252751175
2019-03-27,0.06143877441452972
2019-03-28,0.05703499027449688
2019-03-29,0.06420181607700215
2019-03-30,0.06622146564168041
2019-03-31,0.06591560847459199
2019-04-01,0.07868960690990434
2019-04-02,0.2387315866782984
2019-04-03,0.25763907964780763
2019-04-04,0.24748861779992382
2019-04-05,0.2703587451912348
2019-04-06,0.2749417738292479
2019-04-07,0.3020578639779945
2019-04-08,0.3193863365042038
2019-04-09,0.3032231097162832
2019-04-10,0.32593991265019895
2019-04-11,0.2758643873630078
2019-04-12,0.28079865053064523
2019-04-13,0.28218236888632653
2019-04-14,0.29604338650161743
2019-04-15,0.2763817008203713
2019-04-16,0.30908511036661857
2019-04-17,0.31220853064730214
2019-04-18,0.32101357875375136
2019-04-19,0.3220372831143852
2019-04-20,0.3284411191514991
2019-04-21,0.32405619564786114
2019-04-22,0.33989277900537473
2019-04-23,0.37143045771561667
2019-04-24,0.35195111113967137
2019-04-25,0.30429020073277613
2019-04-26,0.3174140141559345
2019-04-27,0.31531740603562675
2019-04-28,0.31851033166534215
2019-04-29,0.3113350526730798
2019-04-30,0.3308437392962791
2019-05-01,0.34050970403347414
2019-05-02,0.35931968378837986
2019-05-03,0.40598697976841436
2019-05-04,0.41682861578841646
2019-05-05,0.4107291107483739
2019-05-06,0.40225580018821283
2019-05-07,0.41654286620678427
2019-05-08,0.4424428215208298
2019-05-09,0.4740439548363682
2019-05-10,0.5065990740758366
2019-05-11,0.6283548942268489
2019-05-12,0.5955668041046351
2019-05-13,0.7096454738276385
2019-05-14,0.7323546814533177
2019-05-15,0.7583755773781977
2019-05-16,0.7185620837711539
2019-05-17,0.6474808065123359
2019-05-18,0.6375338226617178
2019-05-19,0.7574637220897138
2019-05-20,0.730337876061018
2019-05-21,0.728458338848224
2019-05-22,0.6922395753037414
2019-05-23,0.7181736081626227
2019-05-24,0.7314731237418393
2019-05-25,0.7395994410929347
2019-05-26,0.8138510170862929
2019-05-27,0.8290195148414199
2019-05-28,0.8192262517923741
2019-05-29,0.8122668996642286
2019-05-30,0.7722102516964995
2019-05-31,0.802404291631408
2019-06-01,0.801180690788982
2019-06-02,0.8218599587721247
2019-06-03,0.7588419000882638
2019-06-04,0.6958404217455616
2019-06-05,0.7108368952854978
2019-06-06,0.7105546542196723
2019-06-07,0.7385317832964802
2019-06-08,0.7273024118827323
2019-06-09,0.6932820880684769
2019-06-10,0.7330941210960678
2019-06-11,0.7239761480780835
2019-06-12,0.7511208877686357
2019-06-13,0.7615096412146904
2019-06-14,0.8162253061655012
2019-06-15,0.8327144177569323
2019-06-16,0.8502233580746257
2019-06-17,0.8858118355961864
2019-06-18,0.8598796847466303
2019-06-19,0.8807745686282686
2019-06-20,0.9077580648923913
2019-06-21,0.9705486516024084
2019-06-22,1.0240131858601433
2019-06-23,1.038271370715142
2019-06-24,1.052515467043035
2019-06-25,1.1209408701743442
2019-06-26,1.219808532893584
2019-06-27,1.0679888589565962
2019-06-28,1.171898972243408
2019-06-29,1.135126544539684
2019-06-30,1.034744706654509
2019-07-01,1.0128730557258354
2019-07-02,1.0333128493751396
2019-07-03,1.1352852725214078
2019-07-04,1.0709025589998227
2019-07-05,1.049546549211927
2019-07-06,1.0702883311577338
2019-07-07,1.0916750546250338
2019-07-08,1.1620683663810372
2019-07-09,1.1852276596614946
2019-07-10,1.1514764320168087
2019-07-11,1.0835920158296783
2019-07-12,1.123064769698244
2019-07-13,1.086555996382117
2019-07-14,0.981479994815551
2019-07-15,1.0419235962255815
2019-07-16,0.902546890644917
2019-07-17,0.9250981695010072
2019-07-18,1.0207177225676265
2019-07-19,1.0079092609950226
2019-07-20,1.0301102523254393
2019-07-21,1.0143809893508493
2019-07-22,0.9899316354088281
2019-07-23,0.946223668813353
2019-07-24,0.937209943822344
2019-07-25,0.9473415649666226
2019-07-26,0.9431420056246651
2019-07-27,0.9025507030642022
2019-07-28,0.910452004434525
2019-07-29,0.9069164687265072
2019-07-30,0.9161474965835712
2019-07-31,0.9647228147293472
2019-08-01,0.9953853549935889
2019-08-02,1.0067160761382326
2019-08-03,1.0351672136181467
2019-08-04,1.0487924806857052
2019-08-05,1.1221898932184242
2019-08-06,1.094058260167186
2019-08-07,1.1336703628411797
2019-08-08,1.1357147078939658
2019-08-09,1.1270303433971947
2019-08-10,1.083183636541552
2019-08-11,1.098006674448806
2019-08-12,1.0856986793236292
2019-08-13,1.0419915359342244
2019-08-14,0.9613535640099506
2019-08-15,0.9868756099756713
2019-08-16,0.9929467219761534
2019-08-17,0.9791064396954248
2019-08-18,0.990193041221314
2019-08-19,1.043845904754754
2019-08-20,1.0297473021086354
2019-08-21,0.9699070342463489
2019-08-22,0.9692169060200815
2019-08-23,0.9961827449285678
2019-08-24,0.9720659789430997
2019-08-25,0.9699531735586646
2019-08-26,0.992607505034913
2019-08-27,0.9745765218098832
2019-08-28,0.9313321894883657
2019-08-29,0.9059763089019448
2019-08-30,0.9151842356759143
2019-08-31,0.9185635626512898
2019-09-01,0.9316958405793159
2019-09-02,0.9902848804905773
2019-09-03,1.016683678815296
2019-09-04,1.0139457348345928
2019-09-05,1.012154526294939
2019-09-06,0.9909169551132191
2019-09-07,1.0066286120940706
2019-09-08,0.9993782139095124
2019-09-09,0.9891451179041155
2019-09-10,0.967727296928528
2019-09-11,0.9738764653614833
2019-09-12,0.9963904593919182
2019-09-13,0.9916164041347137
2019-09-14,0.9913752635745237
2019-09-15,0.9903769000756188
2019-09-16,0.9834997198948461
2019-09-17,0.9800372571890943
2019-09-18,0.9758273269618822
2019-09-19,0.9824892733632478
2019-09-20,0.9741976371770615
2019-09-21,0.9581662130067681
2019-09-22,0.9632110724230607
2019-09-23,0.9287558219544465
2019-09-24,0.8077621724329784
2019-09-25,0.7921461570618025
2019-09-26,0.7478144061295264
2019-09-27,0.7640482784499625
2019-09-28,0.7633293124750473
2019-09-29,0.7459920439337662
2019-09-30,0.7691278478937669
2019-10-01,0.7750673705424642
2019-10-02,0.7810144098618892
2019-10-03,0.7650350232436018
2019-10-04,0.758469597160742
2019-10-05,0.7518134008327628
2019-10-06,0.7315712963619045
2019-10-07,0.763293901322248
2019-10-08,0.7612495363406477
2019-10-09,0.8048781404973084
2019-10-10,0.8037995131990385
2019-10-11,0.7724847722423416
2019-10-12,0.7742615226806748
2019-10-13,0.7723945256196192
2019-10-14,0.7788250285077023
2019-10-15,0.7584000947810914
2019-10-16,0.7389762028391118
2019-10-17,0.74595818257818
2019-10-18,0.7296982425012306
2019-10-19,0.7316219682457277
2019-10-20,0.7604343719109501
2019-10-21,0.7630631651829223
2019-10-22,0.7427808438162824
2019-10-23,0.6704687411114527
2019-10-24,0.6676458609414961
2019-10-25,0.8124069548024284
2019-10-26,0.8776912886892951
2019-10-27,0.9103320846977958
2019-10-28,0.878899408192181
2019-10-29,0.8972622201107132
2019-10-30,0.8734371243918826
2019-10-31,0.8727697516302069
2019-11-01,0.8794346986939257
2019-11-02,0.8862800810231644
2019-11-03,0.8766503801757519
2019-11-04,0.8956619060301438
2019-11-05,0.8881881907205784
2019-11-06,0.8901506721797396
2019-11-07,0.8801316761779976
2019-11-08,0.8289175923717256
2019-11-09,0.8299053258234377
2019-11-10,0.8569866011844418
2019-11-11,0.8235547529935019
2019-11-12,0.8301413062339495
2019-11-13,0.8293016051368003
2019-11-14,0.8178644029553173
2019-11-15,0.7927350053914797
2019-11-16,0.7996316362194182
2019-11-17,0.8028093214997831
2019-11-18,0.7709850821163862
2019-11-19,0.7584947072778299
2019-11-20,0.7364556357168901
2019-11-21,0.6873688675912035
2019-11-22,0.6410168028719152
2019-11-23,0.6547936178226603
2019-11-24,0.6063434925999953
2019-11-25,0.6201828631913351
2019-11-26,0.63024069870138
2019-11-27,0.6727273251366821
2019-11-28,0.6635830572287595
2019-11-29,0.7027539673658421
2019-11-30,0.677755555161335
2019-12-01,0.6583687728571448
2019-12-02,0.6444932957463312
2019-12-03,0.6442415874265226
2019-12-04,0.6348934548856278
2019-12-05,0.6615982226417021
2019-12-06,0.6747610619459863
2019-12-07,0.6759848014260612
2019-12-08,0.6770571704805821
2019-12-09,0.6552129167997265
2019-12-10,0.6384839176470312
2019-12-11,0.6301099338298606
2019-12-12,0.6336654054883244
2019-12-13,0.6373242842860787
2019-12-14,0.6171753281324825
2019-12-15,0.6210456106034368
2019-12-16,0.5898290626924005
2019-12-17,0.5468009228446498
2019-12-18,0.638302962434496
2019-12-19,0.6280873626460046
2019-12-20,0.6303023883483618
2019-12-21,0.6264636934694323
2019-12-22,0.6700583918025114
2019-12-23,0.6490771728582327
2019-12-24,0.6445675822772508
2019-12-25,0.638076604908294
2019-12-26,0.6330898701343823
2019-12-27,0.6401270507882426
2019-12-28,0.6439471136641473
2019-12-29,0.6581478993495438
2019-12-30,0.6405256960158496
2019-12-31,0.6268030011926093
2020-01-01,0.6277166178753237
2020-01-02,0.59744368977913
2020-01-03,0.6476154357391621
2020-01-04,0.6565304455630585
2020-01-05,0.6566195894957474
2020-01-06,0.7037810567314082
2020-01-07,0.7533079460578129
2020-01-08,0.7429862728550081
2020-01-09,0.7178214217405898
2020-01-10,0.7536584387979168
2020-01-11,0.7377341488671423
2020-01-12,0.756829767912901
2020-01-13,0.7509167035256379
2020-01-14,0.8315132099040046
2020-01-15,0.8291594610898692
2020-01-16,0.8196647147650094
2020-01-17,0.8429200534806505
2020-01-18,0.8444610817565135
2020-01-19,0.8176519792403152
2020-01-20,0.8120538474342158
2020-01-21,0.8221957753682716
2020-01-22,0.8147338240735049
2020-01-23,0.782618456350308
2020-01-24,0.7872373893586033
2020-01-25,0.7780080831761946
2020-01-26,0.8050049212789663
2020-01-27,0.8407653462613283
2020-01-28,0.8899060029548771
2020-01-29,0.885412344282063
2020-01-30,0.9058493812001434
2020-01-31,0.8890443325242021
2020-02-01,0.8935628046758453
2020-02-02,0.8883848944393193
2020-02-03,0.8829289243616039
2020-02-04,0.8707434707125259
2020-02-05,0.9167718187052785
2020-02-06,0.9288049031992216
2020-02-07,0.9355797385919935
2020-02-08,0.9426165980394536
2020-02-09,0.9677963182587046
2020-02-10,0.9417538123887486
2020-02-11,0.9768062591350191
2020-02-12,0.9882816640750711
2020-02-13,0.9774079014328869
2020-02-14,0.9869309165935878
2020-02-15,0.9450773661943455
2020-02-16,0.949618244715202
2020-02-17,0.9247205212736223
2020-02-18,0.9702962137513733
2020-02-19,0.9188462297080839
2020-02-20,0.9162569640397535
2020-02-21,0.9243384960494652
2020-02-22,0.9219343379144913
2020-02-23,0.948619403390282
2020-02-24,0.9205874111966263
2020-02-25,0.8881001736581737
2020-02-26,0.8306924857326852
2020-02-27,0.8265995193442368
2020-02-28,0.8137633015759
2020-02-29,0.8053164656117282
2020-03-01,0.8009982247069249
2020-03-02,0.8362489642970754
2020-03-03,0.8269741994853206
2020-03-04,0.8232644558149236
2020-03-05,0.8595492978263444
2020-03-06,0.8643603021944202
2020-03-07,0.8407804716640701
2020-03-08,0.7464769428948426
2020-03-09,0.7234626496029986
2020-03-10,0.7217049645228144
2020-03-11,0.7219199530111418
2020-03-12,0.25718977767136764
2020-03-13,0.3698759998689134
2020-03-14,0.30234042982234044
2020-03-15,0.3385861624531863
2020-03-16,0.2659411047440674
